,DateTime,local_datetime,Temperature,Alpha,AOD,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,DHI,DNI,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Kcs
11107,2022-06-23 15:50:00,2022-06-23 09:50:00,29.0,1.68,0.06,0.61,80,921,748,2.6,80,921,748,0.282,18.42,43.46,0.9,0.13,828,1.5,19,4.3,1.0
11108,2022-06-23 16:00:00,2022-06-23 10:00:00,29.3,1.68,0.06,0.61,81,927,775,2.6,81,927,775,0.282,18.1,41.56,0.9,0.13,828,1.5,21,4.3,1.0
11109,2022-06-23 16:10:00,2022-06-23 10:10:00,29.6,1.68,0.06,0.61,82,933,800,2.6,82,933,800,0.282,17.79,39.67,0.9,0.13,828,1.5,23,4.2,1.0
11110,2022-06-23 16:20:00,2022-06-23 10:20:00,29.9,1.68,0.06,0.61,83,938,825,2.6,83,938,825,0.282,17.49,37.79,0.9,0.13,828,1.5,25,4.2,1.0
11111,2022-06-23 16:30:00,2022-06-23 10:30:00,30.1,1.68,0.06,0.61,84,943,848,2.6,84,943,848,0.282,17.29,35.93,0.9,0.13,828,1.5,27,4.2,1.0
11112,2022-06-23 16:40:00,2022-06-23 10:40:00,30.4,1.68,0.06,0.61,85,948,870,1.5,85,948,870,0.282,15.73,34.09,0.91,0.13,827,1.5,29,4.2,1.0
11113,2022-06-23 16:50:00,2022-06-23 10:50:00,30.7,1.68,0.06,0.61,86,952,891,1.5,86,952,891,0.282,15.46,32.27,0.91,0.13,827,1.5,31,4.2,1.0
11114,2022-06-23 17:00:00,2022-06-23 11:00:00,30.9,1.68,0.06,0.61,86,956,910,1.5,210,732,841,0.282,15.28,30.49,0.91,0.13,827,1.5,33,4.2,0.924
11115,2022-06-23 17:10:00,2022-06-23 11:10:00,31.1,1.68,0.06,0.61,87,959,928,1.5,309,507,754,0.282,15.11,28.74,0.91,0.13,827,1.5,35,4.1,0.812
11116,2022-06-23 17:20:00,2022-06-23 11:20:00,31.3,1.68,0.06,0.61,88,962,945,1.5,92,909,901,0.281,14.94,27.04,0.91,0.13,827,1.5,36,4.1,0.953
11117,2022-06-23 17:30:00,2022-06-23 11:30:00,31.5,1.68,0.06,0.61,88,965,960,1.5,111,893,918,0.281,14.77,25.4,0.91,0.13,827,1.5,38,4.1,0.956
11118,2022-06-23 17:40:00,2022-06-23 11:40:00,31.7,1.8,0.059,0.61,88,969,974,0.5,252,666,861,0.281,13.54,23.83,0.91,0.13,827,1.5,39,4.0,0.884
11119,2022-06-23 17:50:00,2022-06-23 11:50:00,32.0,1.8,0.059,0.61,88,971,986,0.5,81,925,937,0.281,13.31,22.34,0.91,0.13,827,1.5,41,4.0,0.95
11120,2022-06-23 18:00:00,2022-06-23 12:00:00,32.2,1.8,0.059,0.61,89,973,997,0.5,80,927,946,0.281,13.16,20.96,0.91,0.13,827,1.5,42,4.0,0.949
11121,2022-06-23 18:30:00,2022-06-23 12:30:00,32.5,1.8,0.059,0.61,89,976,1020,0.5,61,958,974,0.281,12.94,17.69,0.91,0.13,827,1.5,46,3.8,0.955
11122,2022-06-23 18:40:00,2022-06-23 12:40:00,32.7,1.81,0.062,0.61,91,975,1023,-0.5,295,580,850,0.281,11.89,16.98,0.91,0.13,827,1.5,48,3.8,0.831
11123,2022-06-23 18:50:00,2022-06-23 12:50:00,32.8,1.81,0.062,0.61,91,976,1026,-0.6,315,556,849,0.281,11.81,16.52,0.91,0.13,826,1.5,49,3.7,0.827
11124,2022-06-23 19:00:00,2022-06-23 13:00:00,32.9,1.81,0.062,0.61,91,976,1027,-0.6,271,624,870,0.281,11.74,16.33,0.91,0.13,826,1.5,50,3.6,0.847
11125,2022-06-23 19:10:00,2022-06-23 13:10:00,33.0,1.81,0.062,0.61,91,976,1027,-0.6,263,661,897,0.281,11.67,16.4,0.91,0.13,826,1.5,51,3.6,0.873
11126,2022-06-23 19:20:00,2022-06-23 13:20:00,33.0,1.81,0.062,0.61,91,975,1025,-0.6,330,518,827,0.281,11.67,16.74,0.92,0.13,826,1.5,52,3.5,0.807
11127,2022-06-23 19:30:00,2022-06-23 13:30:00,33.0,1.81,0.062,0.61,91,975,1022,-0.6,65,949,971,0.281,11.67,17.34,0.92,0.13,826,1.5,53,3.4,0.95
11128,2022-06-23 20:00:00,2022-06-23 14:00:00,33.1,1.77,0.072,0.61,96,964,999,-1.4,96,964,999,0.28,10.91,20.37,0.92,0.13,826,1.5,56,3.1,1.0
11129,2022-06-23 20:10:00,2022-06-23 14:10:00,33.1,1.77,0.072,0.61,95,962,989,-1.4,95,962,989,0.28,10.91,21.7,0.92,0.13,826,1.5,56,3.0,1.0
11130,2022-06-23 20:20:00,2022-06-23 14:20:00,33.0,1.77,0.072,0.61,95,960,978,-1.4,95,960,978,0.281,10.97,23.14,0.93,0.13,826,1.5,56,2.9,1.0
11131,2022-06-23 20:30:00,2022-06-23 14:30:00,33.0,1.77,0.072,0.61,95,958,965,-1.4,95,958,965,0.281,10.97,24.68,0.93,0.13,826,1.5,57,2.8,1.0
11132,2022-06-23 20:40:00,2022-06-23 14:40:00,32.9,1.75,0.082,0.61,99,947,949,-2.1,99,947,949,0.281,10.49,26.29,0.93,0.13,826,1.5,57,2.8,1.0
11133,2022-06-23 20:50:00,2022-06-23 14:50:00,32.9,1.75,0.082,0.61,99,944,933,-2.1,99,944,933,0.281,10.49,27.96,0.93,0.13,826,1.5,57,2.7,1.0
11134,2022-06-23 21:00:00,2022-06-23 15:00:00,32.8,1.75,0.082,0.61,98,941,915,-2.1,98,941,915,0.281,10.55,29.69,0.93,0.13,826,1.5,58,2.6,1.0
11135,2022-06-23 21:10:00,2022-06-23 15:10:00,32.7,1.75,0.082,0.61,97,937,896,-2.1,97,937,896,0.281,10.61,31.46,0.93,0.13,826,1.5,56,2.4,1.0
11136,2022-06-23 21:20:00,2022-06-23 15:20:00,32.6,1.75,0.082,0.61,96,933,876,-2.1,96,933,876,0.281,10.67,33.26,0.93,0.13,826,1.5,55,2.3,1.0
11137,2022-06-23 21:30:00,2022-06-23 15:30:00,32.5,1.75,0.082,0.61,96,928,855,-2.1,96,928,855,0.281,10.73,35.09,0.93,0.13,826,1.5,53,2.2,1.0
11138,2022-06-23 21:40:00,2022-06-23 15:40:00,32.4,1.74,0.087,0.61,97,919,831,-2.5,97,919,831,0.282,10.45,36.94,0.93,0.13,825,1.5,51,2.1,1.0
11139,2022-06-23 21:50:00,2022-06-23 15:50:00,32.3,1.74,0.087,0.61,96,913,808,-2.5,96,913,808,0.282,10.51,38.82,0.94,0.13,825,1.5,50,2.0,1.0
11140,2022-06-23 22:00:00,2022-06-23 16:00:00,32.2,1.74,0.087,0.61,95,907,783,-2.5,95,907,783,0.282,10.57,40.7,0.94,0.13,825,1.5,48,1.9,1.0
11141,2022-06-23 22:10:00,2022-06-23 16:10:00,32.0,1.74,0.087,0.61,94,901,757,-2.5,94,901,757,0.282,10.69,42.6,0.94,0.13,825,1.5,44,1.8,1.0
11142,2022-06-23 22:20:00,2022-06-23 16:20:00,31.9,1.74,0.087,0.61,93,894,730,-2.5,93,894,730,0.282,10.75,44.51,0.94,0.13,825,1.5,39,1.7,1.0
11143,2022-06-23 22:30:00,2022-06-23 16:30:00,31.7,1.74,0.087,0.61,91,886,702,-2.5,91,886,702,0.283,10.87,46.42,0.94,0.13,825,1.5,34,1.6,1.0
11144,2022-06-23 22:40:00,2022-06-23 16:40:00,31.6,1.73,0.092,0.61,92,873,672,-2.5,92,873,672,0.283,10.95,48.34,0.94,0.13,825,1.5,29,1.6,1.0
11145,2022-06-23 22:50:00,2022-06-23 16:50:00,31.4,1.73,0.092,0.61,90,863,642,-2.5,90,863,642,0.283,11.08,50.26,0.94,0.13,825,1.5,24,1.5,1.0
11146,2022-06-23 23:00:00,2022-06-23 17:00:00,31.3,1.73,0.092,0.61,89,853,612,-2.5,89,853,612,0.283,11.14,52.18,0.94,0.13,825,1.5,20,1.4,1.0
11147,2022-06-23 23:10:00,2022-06-23 17:10:00,31.0,1.73,0.092,0.61,87,842,581,-2.5,87,842,581,0.283,11.33,54.1,0.94,0.13,825,1.5,75,1.5,1.0
11148,2022-06-23 23:40:00,2022-06-23 17:40:00,30.3,1.7,0.104,0.61,85,790,482,-1.2,227,440,448,0.284,13.02,59.84,0.94,0.13,825,1.5,240,1.6,0.929
11149,2022-06-23 23:50:00,2022-06-23 17:50:00,30.1,1.7,0.104,0.61,83,773,449,-1.2,221,172,303,0.284,13.18,61.75,0.94,0.13,826,1.5,295,1.6,0.675
11150,2022-06-24 00:00:00,2022-06-23 18:00:00,29.9,1.7,0.104,0.61,80,755,415,-1.2,163,421,350,0.284,13.33,63.64,0.94,0.12,826,1.5,350,1.7,0.843
11151,2022-06-24 00:10:00,2022-06-23 18:10:00,29.4,1.7,0.104,0.61,77,736,382,-1.2,151,475,348,0.285,13.72,65.53,0.94,0.12,826,1.5,346,1.7,0.911
11152,2022-06-24 00:20:00,2022-06-23 18:20:00,28.8,1.7,0.104,0.61,74,714,349,-1.2,159,494,348,0.285,14.2,67.41,0.94,0.12,826,1.5,342,1.7,0.997
11153,2022-06-24 00:30:00,2022-06-23 18:30:00,28.3,1.7,0.104,0.61,71,690,315,-1.2,145,28,155,0.285,14.62,69.28,0.94,0.12,826,1.5,338,1.6,0.492
11154,2022-06-24 00:40:00,2022-06-23 18:40:00,27.8,1.71,0.104,0.61,68,664,282,5.5,142,292,236,0.285,24.23,71.14,0.94,0.12,826,1.5,334,1.6,0.837
11155,2022-06-24 00:50:00,2022-06-23 18:50:00,27.2,1.71,0.104,0.61,64,634,250,5.5,129,277,210,0.285,25.1,72.98,0.94,0.12,826,1.5,329,1.6,0.84
11156,2022-06-24 01:00:00,2022-06-23 19:00:00,26.7,1.71,0.104,0.61,60,601,218,5.5,107,29,115,0.286,25.84,74.81,0.94,0.12,826,1.5,325,1.6,0.528
11157,2022-06-24 01:10:00,2022-06-23 19:10:00,26.1,1.71,0.104,0.61,56,563,186,5.5,117,206,164,0.286,26.77,76.63,0.94,0.12,826,1.5,322,1.7,0.882
11158,2022-06-24 01:20:00,2022-06-23 19:20:00,25.6,1.71,0.104,0.61,51,520,156,5.5,7,0,7,0.286,27.57,78.42,0.94,0.12,826,1.5,319,1.8,0.045
11159,2022-06-24 01:30:00,2022-06-23 19:30:00,25.0,1.71,0.104,0.61,46,471,126,5.5,3,0,3,0.286,28.57,80.2,0.94,0.12,826,1.5,316,1.9,0.024
11160,2022-06-24 12:00:00,2022-06-24 06:00:00,18.7,1.64,0.057,0.61,21,305,41,7.5,21,305,41,0.294,48.16,86.17,0.93,0.12,827,1.8,273,3.8,1.0
11161,2022-06-24 12:10:00,2022-06-24 06:10:00,19.3,1.64,0.057,0.61,27,385,63,7.5,27,385,63,0.294,46.4,84.49,0.93,0.12,827,1.8,274,3.8,1.0
11162,2022-06-24 12:20:00,2022-06-24 06:20:00,19.8,1.64,0.057,0.61,32,450,88,7.5,32,450,88,0.294,44.98,82.78,0.93,0.12,827,1.9,276,3.8,1.0
11163,2022-06-24 12:30:00,2022-06-24 06:30:00,20.4,1.64,0.057,0.61,36,508,115,7.5,36,508,115,0.294,43.35,81.04,0.93,0.12,827,1.9,277,3.7,1.0
11164,2022-06-24 12:40:00,2022-06-24 06:40:00,20.9,1.63,0.055,0.61,40,562,144,7.9,40,562,144,0.294,43.06,79.28,0.93,0.12,827,1.9,278,3.7,1.0
11165,2022-06-24 12:50:00,2022-06-24 06:50:00,21.5,1.63,0.055,0.61,44,605,175,7.9,44,605,175,0.294,41.51,77.49,0.93,0.12,827,1.9,279,3.6,1.0
11166,2022-06-24 13:00:00,2022-06-24 07:00:00,22.1,1.63,0.055,0.61,47,642,206,7.9,47,642,206,0.294,40.02,75.69,0.93,0.12,827,1.9,280,3.6,1.0
11167,2022-06-24 13:10:00,2022-06-24 07:10:00,22.7,1.63,0.055,0.61,50,675,238,7.9,50,675,238,0.294,38.6,73.86,0.93,0.12,827,1.9,285,3.6,1.0
11168,2022-06-24 13:20:00,2022-06-24 07:20:00,23.3,1.63,0.055,0.61,53,704,270,7.9,53,704,270,0.294,37.22,72.03,0.93,0.12,827,1.9,291,3.5,1.0
11169,2022-06-24 13:30:00,2022-06-24 07:30:00,23.9,1.63,0.055,0.61,55,729,303,7.9,55,729,303,0.294,35.91,70.18,0.93,0.12,827,1.9,296,3.5,1.0
11170,2022-06-24 13:40:00,2022-06-24 07:40:00,24.5,1.6,0.053,0.61,57,755,336,6.8,57,755,336,0.294,32.24,68.31,0.93,0.12,827,1.9,301,3.5,1.0
11171,2022-06-24 13:50:00,2022-06-24 07:50:00,25.2,1.6,0.053,0.61,59,775,369,6.8,59,775,369,0.294,30.93,66.44,0.93,0.12,827,1.9,306,3.4,1.0
11172,2022-06-24 14:00:00,2022-06-24 08:00:00,25.8,1.6,0.053,0.61,61,794,402,6.8,61,794,402,0.293,29.85,64.55,0.93,0.12,827,1.9,311,3.4,1.0
11173,2022-06-24 14:10:00,2022-06-24 08:10:00,26.1,1.6,0.053,0.61,63,810,435,6.8,63,810,435,0.293,29.33,62.66,0.93,0.12,827,1.9,313,3.3,1.0
11174,2022-06-24 14:20:00,2022-06-24 08:20:00,26.5,1.6,0.053,0.61,65,826,468,6.8,65,826,468,0.293,28.64,60.76,0.93,0.12,827,1.9,314,3.2,1.0
11175,2022-06-24 14:30:00,2022-06-24 08:30:00,26.8,1.6,0.053,0.61,67,839,501,6.8,67,839,501,0.293,28.15,58.85,0.93,0.12,827,1.9,316,3.1,1.0
11176,2022-06-24 14:40:00,2022-06-24 08:40:00,27.1,1.57,0.051,0.61,68,854,533,5.4,68,854,533,0.293,25.0,56.94,0.93,0.12,827,1.9,318,3.0,1.0
11177,2022-06-24 14:50:00,2022-06-24 08:50:00,27.5,1.57,0.051,0.61,69,865,565,5.4,69,865,565,0.293,24.42,55.02,0.93,0.12,827,1.9,319,2.8,1.0
11178,2022-06-24 15:00:00,2022-06-24 09:00:00,27.8,1.57,0.051,0.61,70,876,596,5.4,70,876,596,0.293,24.0,53.1,0.93,0.12,827,1.9,321,2.7,1.0
11179,2022-06-24 15:10:00,2022-06-24 09:10:00,28.1,1.57,0.051,0.61,72,885,627,5.4,72,885,627,0.293,23.59,51.18,0.93,0.12,827,1.9,322,2.6,1.0
11180,2022-06-24 15:20:00,2022-06-24 09:20:00,28.3,1.57,0.051,0.61,73,894,657,5.4,73,894,657,0.293,23.32,49.26,0.93,0.12,827,1.9,323,2.5,1.0
11181,2022-06-24 15:30:00,2022-06-24 09:30:00,28.6,1.57,0.051,0.61,74,902,686,5.4,121,819,676,0.293,22.91,47.34,0.93,0.12,827,1.9,323,2.4,0.985
11182,2022-06-24 15:40:00,2022-06-24 09:40:00,28.8,1.53,0.051,0.61,75,910,714,4.8,172,707,669,0.293,21.68,45.43,0.93,0.12,827,1.9,324,2.3,0.937
11183,2022-06-24 15:50:00,2022-06-24 09:50:00,29.1,1.53,0.051,0.61,76,916,741,4.8,231,550,630,0.293,21.31,43.52,0.93,0.12,827,1.9,325,2.1,0.85
11184,2022-06-24 16:00:00,2022-06-24 10:00:00,29.3,1.53,0.051,0.61,77,923,767,4.8,235,561,654,0.293,21.07,41.61,0.93,0.12,827,1.9,326,2.0,0.853
11185,2022-06-24 16:10:00,2022-06-24 10:10:00,29.5,1.53,0.051,0.61,78,929,793,4.8,258,518,656,0.294,20.83,39.72,0.93,0.12,827,1.9,328,1.9,0.827
11186,2022-06-24 16:20:00,2022-06-24 10:20:00,29.7,1.53,0.051,0.61,79,934,817,4.7,279,479,656,0.294,20.56,37.84,0.93,0.12,826,1.9,331,1.8,0.803
11187,2022-06-24 16:30:00,2022-06-24 10:30:00,29.8,1.53,0.051,0.61,80,939,840,4.7,171,730,762,0.294,20.45,35.98,0.93,0.12,826,1.9,333,1.7,0.907
11188,2022-06-24 16:40:00,2022-06-24 10:40:00,30.0,1.51,0.052,0.61,81,940,859,4.5,81,940,859,0.294,19.88,34.14,0.93,0.12,826,2.0,335,1.6,1.0
11189,2022-06-24 16:50:00,2022-06-24 10:50:00,30.1,1.51,0.052,0.61,82,944,880,4.5,82,944,880,0.294,19.77,32.33,0.93,0.12,826,2.0,338,1.5,1.0
11190,2022-06-24 17:00:00,2022-06-24 11:00:00,30.3,1.51,0.052,0.61,83,948,899,4.5,83,948,899,0.294,19.55,30.54,0.93,0.12,826,2.0,340,1.4,1.0
11191,2022-06-24 17:10:00,2022-06-24 11:10:00,30.4,1.51,0.052,0.61,83,951,917,4.5,83,951,917,0.294,19.44,28.79,0.93,0.12,826,2.0,283,1.4,1.0
11192,2022-06-24 17:30:00,2022-06-24 11:30:00,30.6,1.51,0.052,0.61,84,957,948,4.5,413,187,582,0.294,19.22,25.45,0.93,0.12,826,2.0,171,1.3,0.614
11193,2022-06-24 17:50:00,2022-06-24 11:50:00,30.8,1.5,0.057,0.61,88,957,973,4.5,434,111,536,0.294,18.99,22.39,0.94,0.12,826,2.0,58,1.2,0.551
11194,2022-06-24 18:00:00,2022-06-24 12:00:00,30.9,1.5,0.057,0.61,88,959,984,4.5,388,368,731,0.294,18.88,21.0,0.94,0.12,826,2.0,1,1.2,0.743
11195,2022-06-24 18:30:00,2022-06-24 12:30:00,31.1,1.5,0.057,0.61,89,961,1004,4.5,187,765,916,0.295,18.67,17.72,0.94,0.12,826,2.1,6,1.2,0.912
11196,2022-06-24 18:40:00,2022-06-24 12:40:00,31.1,1.47,0.068,0.61,95,953,1006,4.7,282,539,798,0.295,18.9,17.02,0.94,0.12,826,2.1,8,1.2,0.793
11197,2022-06-24 18:50:00,2022-06-24 12:50:00,31.2,1.47,0.068,0.61,96,954,1010,4.7,330,460,771,0.295,18.79,16.55,0.95,0.12,826,2.1,9,1.2,0.763
11198,2022-06-24 19:20:00,2022-06-24 13:20:00,31.1,1.47,0.068,0.61,95,951,1006,4.7,77,942,979,0.295,18.9,16.75,0.95,0.12,826,2.2,8,1.4,0.973
11199,2022-06-24 19:30:00,2022-06-24 13:30:00,31.1,1.47,0.068,0.61,95,950,1003,4.7,72,937,966,0.295,18.9,17.34,0.95,0.12,826,2.2,6,1.5,0.963
11200,2022-06-24 19:40:00,2022-06-24 13:40:00,31.0,1.43,0.079,0.61,101,939,993,5.2,83,930,966,0.296,19.67,18.16,0.95,0.12,826,2.3,5,1.5,0.973
11201,2022-06-24 20:00:00,2022-06-24 14:00:00,30.9,1.43,0.079,0.61,100,936,978,5.2,391,362,730,0.296,19.79,20.36,0.95,0.12,826,2.3,2,1.7,0.746
11202,2022-06-24 20:10:00,2022-06-24 14:10:00,30.7,1.43,0.079,0.61,100,934,968,5.2,430,250,661,0.296,20.01,21.68,0.95,0.12,826,2.3,59,1.8,0.683
11203,2022-06-24 20:20:00,2022-06-24 14:20:00,30.5,1.43,0.079,0.61,99,932,957,5.2,447,125,562,0.296,20.24,23.12,0.95,0.12,826,2.3,117,2.0,0.587
11204,2022-06-24 20:30:00,2022-06-24 14:30:00,30.3,1.43,0.079,0.61,99,928,942,5.2,105,0,105,0.296,20.47,24.66,0.96,0.12,826,2.4,174,2.1,0.111
11205,2022-06-24 20:40:00,2022-06-24 14:40:00,30.1,1.27,0.109,0.61,114,901,922,5.9,96,0,96,0.296,21.73,26.27,0.96,0.12,826,2.4,231,2.3,0.104
11206,2022-06-24 20:50:00,2022-06-24 14:50:00,29.9,1.27,0.109,0.61,113,897,906,5.9,76,0,76,0.296,22.0,27.94,0.96,0.12,827,2.4,288,2.4,0.084
11207,2022-06-24 21:00:00,2022-06-24 15:00:00,29.7,1.27,0.109,0.61,112,894,889,5.9,272,5,276,0.296,22.26,29.67,0.96,0.12,827,2.4,346,2.5,0.31
11208,2022-06-24 21:10:00,2022-06-24 15:10:00,29.5,1.27,0.109,0.61,111,890,870,5.9,358,238,561,0.296,22.51,31.43,0.96,0.12,827,2.4,346,2.6,0.645
11209,2022-06-24 21:20:00,2022-06-24 15:20:00,29.2,1.27,0.109,0.61,110,883,849,5.9,330,25,351,0.297,22.9,33.24,0.96,0.12,827,2.5,346,2.6,0.413
11210,2022-06-24 21:30:00,2022-06-24 15:30:00,29.0,1.27,0.109,0.61,109,878,828,5.9,167,1,168,0.297,23.17,35.06,0.96,0.12,827,2.5,347,2.6,0.203
11211,2022-06-24 21:40:00,2022-06-24 15:40:00,28.8,1.29,0.111,0.61,109,871,805,6.3,335,295,571,0.297,24.12,36.92,0.96,0.12,827,2.5,347,2.7,0.709
11212,2022-06-24 21:50:00,2022-06-24 15:50:00,28.5,1.29,0.111,0.61,108,865,782,6.3,304,20,320,0.297,24.54,38.79,0.96,0.12,827,2.5,347,2.7,0.409
11213,2022-06-24 22:00:00,2022-06-24 16:00:00,28.3,1.29,0.111,0.61,107,858,757,6.3,223,5,226,0.297,24.83,40.67,0.96,0.12,827,2.5,348,2.8,0.299
11214,2022-06-24 22:10:00,2022-06-24 16:10:00,28.1,1.29,0.111,0.61,105,851,732,6.3,279,17,292,0.297,25.12,42.57,0.96,0.12,827,2.5,290,2.7,0.399
11215,2022-06-24 22:20:00,2022-06-24 16:20:00,28.0,1.29,0.111,0.61,104,843,705,6.3,135,1,136,0.297,25.26,44.48,0.96,0.12,827,2.5,233,2.6,0.193
11216,2022-06-24 22:30:00,2022-06-24 16:30:00,27.8,1.29,0.111,0.61,102,837,679,6.3,269,20,283,0.297,25.56,46.39,0.95,0.12,827,2.4,175,2.5,0.417
11217,2022-06-24 22:40:00,2022-06-24 16:40:00,27.7,1.32,0.091,0.61,92,846,655,6.4,182,2,183,0.297,25.81,48.31,0.95,0.12,827,2.4,118,2.4,0.279
11218,2022-06-24 22:50:00,2022-06-24 16:50:00,27.5,1.32,0.091,0.61,90,837,626,6.4,55,0,55,0.297,26.11,50.23,0.95,0.12,827,2.4,60,2.4,0.088
11219,2022-06-24 23:00:00,2022-06-24 17:00:00,27.4,1.32,0.091,0.61,89,826,596,6.4,248,29,267,0.297,26.27,52.15,0.95,0.12,827,2.4,3,2.3,0.448
11220,2022-06-24 23:10:00,2022-06-24 17:10:00,27.3,1.32,0.091,0.61,87,815,565,6.3,166,6,170,0.298,26.42,54.07,0.95,0.12,827,2.4,5,2.2,0.301
11221,2022-06-24 23:20:00,2022-06-24 17:20:00,27.1,1.32,0.091,0.61,85,803,534,6.3,43,0,43,0.298,26.73,55.99,0.95,0.12,827,2.4,6,2.1,0.081
11222,2022-06-24 23:30:00,2022-06-24 17:30:00,27.0,1.32,0.091,0.61,83,792,504,6.3,43,0,43,0.298,26.89,57.9,0.95,0.12,827,2.3,8,2.0,0.085
11223,2022-06-24 23:40:00,2022-06-24 17:40:00,26.9,1.33,0.075,0.61,75,795,474,6.2,152,8,157,0.298,26.71,59.81,0.94,0.12,827,2.3,10,1.9,0.331
11224,2022-06-24 23:50:00,2022-06-24 17:50:00,26.7,1.33,0.075,0.61,73,779,442,6.2,230,150,301,0.298,27.02,61.72,0.94,0.12,827,2.3,12,1.9,0.681
11225,2022-06-25 00:00:00,2022-06-24 18:00:00,26.6,1.33,0.075,0.61,70,762,409,6.2,7,0,7,0.298,27.18,63.62,0.94,0.12,827,2.3,14,1.8,0.017
11226,2022-06-25 00:10:00,2022-06-24 18:10:00,26.3,1.33,0.075,0.61,68,744,377,6.2,6,0,6,0.298,27.66,65.5,0.94,0.12,827,2.3,14,1.7,0.016
11227,2022-06-25 00:20:00,2022-06-24 18:20:00,26.1,1.33,0.075,0.61,66,725,345,6.2,213,85,245,0.299,27.99,67.39,0.94,0.12,827,2.2,15,1.5,0.71
11228,2022-06-25 00:30:00,2022-06-24 18:30:00,25.9,1.33,0.075,0.61,63,702,312,6.2,36,462,200,0.299,28.36,69.25,0.94,0.12,828,2.2,16,1.4,0.641
11229,2022-06-25 00:40:00,2022-06-24 18:40:00,25.6,1.33,0.065,0.61,57,691,281,7.0,15,541,190,0.299,30.55,71.11,0.94,0.12,828,2.2,17,1.3,0.676
11230,2022-06-25 01:00:00,2022-06-24 19:00:00,25.1,1.33,0.065,0.61,51,631,217,7.0,21,625,185,0.299,31.47,74.79,0.94,0.12,828,2.2,19,1.1,0.853
11231,2022-06-25 01:10:00,2022-06-24 19:10:00,24.6,1.33,0.065,0.61,48,597,186,7.0,76,179,117,0.3,32.42,76.6,0.93,0.12,828,2.1,19,1.0,0.629
11232,2022-06-25 01:20:00,2022-06-24 19:20:00,24.1,1.33,0.065,0.61,44,556,156,7.0,58,269,112,0.3,33.4,78.4,0.93,0.12,828,2.1,20,0.9,0.718
11233,2022-06-25 01:30:00,2022-06-24 19:30:00,23.5,1.33,0.065,0.61,40,508,127,7.0,32,396,100,0.3,34.62,80.17,0.93,0.12,828,2.1,20,0.8,0.787
11234,2022-06-25 12:20:00,2022-06-25 06:20:00,15.2,1.23,0.089,0.61,37,376,83,7.9,3,0,3,0.302,61.66,82.83,0.95,0.12,834,2.0,244,4.5,0.036
11235,2022-06-25 12:30:00,2022-06-25 06:30:00,15.2,1.23,0.089,0.61,42,437,110,7.9,6,0,6,0.302,61.66,81.09,0.95,0.12,834,2.0,187,4.6,0.055
11236,2022-06-25 12:40:00,2022-06-25 06:40:00,15.2,1.23,0.106,0.61,50,461,136,9.3,9,0,9,0.302,67.8,79.33,0.95,0.12,835,2.1,130,4.7,0.066
11237,2022-06-25 12:50:00,2022-06-25 06:50:00,15.2,1.23,0.106,0.61,55,508,165,9.3,14,0,14,0.302,67.8,77.54,0.95,0.12,835,2.1,73,4.8,0.085
11238,2022-06-25 13:00:00,2022-06-25 07:00:00,15.2,1.23,0.106,0.61,60,549,195,9.3,20,0,20,0.301,67.8,75.74,0.95,0.12,835,2.1,16,4.8,0.103
11239,2022-06-25 13:10:00,2022-06-25 07:10:00,15.3,1.23,0.106,0.61,64,586,226,9.3,8,0,8,0.301,67.37,73.92,0.95,0.12,835,2.1,17,4.7,0.035
11240,2022-06-25 13:20:00,2022-06-25 07:20:00,15.3,1.23,0.106,0.61,68,618,258,9.3,38,0,38,0.301,67.37,72.08,0.95,0.12,835,2.1,18,4.7,0.147
11241,2022-06-25 13:30:00,2022-06-25 07:30:00,15.4,1.23,0.106,0.61,72,647,290,9.3,14,0,14,0.301,66.94,70.23,0.96,0.12,835,2.1,20,4.6,0.048
11242,2022-06-25 13:40:00,2022-06-25 07:40:00,15.4,1.22,0.11,0.61,76,668,322,9.5,32,0,32,0.301,68.06,68.37,0.96,0.12,835,2.1,21,4.5,0.099
11243,2022-06-25 13:50:00,2022-06-25 07:50:00,15.5,1.22,0.11,0.61,79,691,355,9.6,41,0,41,0.301,67.71,66.49,0.96,0.12,836,2.1,22,4.4,0.115
11244,2022-06-25 14:00:00,2022-06-25 08:00:00,15.6,1.22,0.11,0.61,82,713,388,9.6,81,0,81,0.301,67.28,64.61,0.96,0.12,836,2.1,24,4.3,0.209
11245,2022-06-25 14:10:00,2022-06-25 08:10:00,15.8,1.22,0.11,0.61,85,735,422,9.6,70,0,70,0.3,66.42,62.71,0.96,0.12,836,2.0,25,4.1,0.166
11246,2022-06-25 14:20:00,2022-06-25 08:20:00,16.0,1.22,0.11,0.61,88,752,455,9.6,21,0,21,0.3,65.58,60.81,0.96,0.12,836,2.0,26,4.0,0.046
11247,2022-06-25 14:30:00,2022-06-25 08:30:00,16.2,1.22,0.11,0.61,90,768,487,9.6,73,0,73,0.3,64.75,58.9,0.96,0.12,836,2.0,27,3.9,0.15
11248,2022-06-25 14:50:00,2022-06-25 08:50:00,16.6,1.22,0.109,0.61,94,798,551,9.2,65,0,65,0.3,61.51,55.07,0.96,0.12,836,2.0,28,3.7,0.118
